,DATE,DEALAMOUNT,BUILDINGYEAR,BUILDINGFLOORS,NEIGHBORHOOD,ROOMNUM,FLOOR,ASSETMETER,long,lat,Distance_From_Sea,AVG_SALARY
18970,2015,1350000.0,1940,2.0,31,4.0,3.0,105.0,661809.865,180592.0025,3473.0,4402
18971,2015,1350000.0,1940,2.0,31,4.0,3.0,105.0,661809.865,180592.0025,3473.0,4402
18972,2015,1150000.0,1970,11.0,40,1.0,4.0,35.0,672272.3619,180692.7599,247.0,11171
18973,2015,1150000.0,1970,11.0,40,1.0,4.0,35.0,672272.3619,180692.7599,247.0,11171
18974,2015,5452895.0,1950,4.0,11,4.0,4.0,94.0,664710.38,178144.7,231.0,8531
18975,2015,5452895.0,1950,4.0,11,4.0,4.0,94.0,664710.38,178144.7,231.0,8531
18976,2015,5452895.0,1950,4.0,11,4.0,4.0,94.0,664710.38,178144.7,231.0,8531
18977,2015,5452895.0,1950,4.0,11,4.0,4.0,94.0,664710.38,178144.7,231.0,8531
18978,2015,2068000.0,2016,7.0,18,3.0,3.0,62.0,662577.88,178879.0,1605.0,4988
18979,2015,2068000.0,2016,7.0,18,3.0,3.0,62.0,662577.88,178879.0,1605.0,4988
18980,2015,4150000.0,1950,3.0,6,3.0,2.0,74.0,664728.62,179328.41,1348.0,8860
18981,2015,4150000.0,1950,3.0,6,3.0,2.0,74.0,664728.62,179328.41,1348.0,8860
18982,2015,1300000.0,1970,8.0,15,3.0,7.0,65.0,661404.19,182209.8,5136.0,6064
18983,2015,1300000.0,1970,8.0,15,3.0,7.0,65.0,661404.19,182209.8,5136.0,6064
18984,2015,7935000.0,1999,1.0,58,6.0,1.0,247.0,669792.19,182919.5,3146.0,10490
18985,2015,7935000.0,1999,1.0,58,6.0,1.0,247.0,669792.19,182919.5,3146.0,10490
18986,2015,2068800.0,2015,6.0,18,3.0,3.0,62.0,662594.19,178904.7125,1624.0,4988
18987,2015,2068800.0,2015,6.0,18,3.0,3.0,62.0,662594.19,178904.7125,1624.0,4988
18988,2015,2068800.0,2015,6.0,18,3.0,3.0,62.0,662594.19,178904.7125,1624.0,4988
18989,2015,2068800.0,2015,6.0,18,3.0,3.0,62.0,662594.19,178904.7125,1624.0,4988
18990,2015,2776000.0,2015,3.0,49,3.0,4.0,99.0,670593.8149,184410.1176,4305.0,11543
18991,2015,2776000.0,2015,3.0,49,3.0,4.0,99.0,670593.8149,184410.1176,4305.0,11543
18992,2015,3000000.0,1960,12.0,19,3.0,4.0,70.0,668174.88,181004.41,1844.0,7837
18993,2015,3000000.0,1960,12.0,19,3.0,4.0,70.0,668174.88,181004.41,1844.0,7837
18994,2015,3300000.0,1982,3.0,16,4.0,3.0,94.0,669489.12,183367.09,3667.0,9793
18995,2015,3300000.0,1982,3.0,16,4.0,3.0,94.0,669489.12,183367.09,3667.0,9793
18996,2015,1250000.0,1960,4.0,18,2.0,1.0,44.0,662744.81,179015.91,1681.0,4988
18997,2015,1250000.0,1960,4.0,18,2.0,1.0,44.0,662744.81,179015.91,1681.0,4988
18998,2015,3850000.0,1990,14.0,28,4.0,3.0,107.0,670534.62,181063.0,1150.0,10467
18999,2015,3850000.0,1990,14.0,28,4.0,3.0,107.0,670534.62,181063.0,1150.0,10467
19000,2015,1200000.0,1970,2.0,12,3.0,1.0,56.0,662480.2347,180048.6472,2745.0,5756
19001,2015,1200000.0,1970,2.0,12,3.0,1.0,56.0,662480.2347,180048.6472,2745.0,5756
19002,2015,3500000.0,2011,11.0,32,4.0,1.0,100.0,667565.5928,180142.0233,1219.0,10769
19003,2015,3500000.0,2011,11.0,32,4.0,1.0,100.0,667565.5928,180142.0233,1219.0,10769
19004,2015,4280000.0,1960,3.0,6,3.0,2.0,88.0,664528.19,179110.0,1205.0,8860
19005,2015,4280000.0,1960,3.0,6,3.0,2.0,88.0,664528.19,179110.0,1205.0,8860
19006,2015,5501000.0,2015,3.0,11,5.0,3.0,127.0,664178.8487,178511.5144,748.0,8531
19007,2015,5501000.0,2015,3.0,11,2.0,3.0,58.0,664178.8487,178511.5144,748.0,8531
19008,2015,5501000.0,2015,3.0,11,5.0,5.0,127.0,664178.8487,178511.5144,748.0,8531
19009,2015,5501000.0,2015,3.0,11,2.0,5.0,58.0,664178.8487,178511.5144,748.0,8531
19010,2015,5501000.0,2015,3.0,11,5.0,3.0,127.0,664178.8487,178511.5144,748.0,8531
19011,2015,5501000.0,2015,3.0,11,2.0,3.0,58.0,664178.8487,178511.5144,748.0,8531
19012,2015,5501000.0,2015,3.0,11,5.0,5.0,127.0,664178.8487,178511.5144,748.0,8531
19013,2015,5501000.0,2015,3.0,11,2.0,5.0,58.0,664178.8487,178511.5144,748.0,8531
19014,2015,11350000.0,2013,14.0,7,6.0,10.0,191.0,665800.0,179996.12,1641.0,10649
19015,2015,11350000.0,2013,14.0,7,6.0,10.0,191.0,665800.0,179996.12,1641.0,10649
19016,2015,600000.0,1950,3.0,31,2.0,2.0,51.0,661835.0285,180317.9626,3205.0,4402
19017,2015,600000.0,1950,3.0,31,2.0,2.0,51.0,661835.0285,180317.9626,3205.0,4402
19018,2015,5319000.0,1950,2.0,13,5.0,2.0,101.0,666741.3867,180517.4417,1837.0,10004
19019,2015,5319000.0,1950,2.0,13,5.0,2.0,101.0,666741.3867,180517.4417,1837.0,10004
19020,2015,780000.0,1950,2.0,31,2.0,2.0,63.0,661759.38,180499.91,3402.0,4402
19021,2015,780000.0,1950,2.0,31,2.0,2.0,63.0,661759.38,180499.91,3402.0,4402
19022,2015,3300000.0,1950,3.0,5,3.0,0.0,78.0,666734.1221,179653.9965,1020.0,9233
19023,2015,3300000.0,1950,3.0,5,3.0,0.0,78.0,666734.1221,179653.9965,1020.0,9233
19024,2015,2900000.0,2004,3.0,25,4.0,2.0,78.0,662119.595,176973.1013,56.0,6868
19025,2015,2900000.0,2004,3.0,25,4.0,2.0,78.0,662119.595,176973.1013,56.0,6868
19026,2015,2149000.0,1960,5.0,5,3.0,2.0,51.0,666378.0442,179083.2925,592.0,9233
19027,2015,2149000.0,1960,5.0,5,3.0,2.0,51.0,666378.0442,179083.2925,592.0,9233
19028,2015,1280000.0,1970,4.0,12,3.0,2.0,46.0,662562.19,180628.0,3268.0,5756
19029,2015,1280000.0,1970,4.0,12,3.0,2.0,46.0,662562.19,180628.0,3268.0,5756
19030,2015,1960000.0,2015,6.0,9,4.0,1.0,91.0,661241.7334,177408.2121,634.0,4465
19031,2015,1960000.0,2015,6.0,9,4.0,1.0,91.0,661241.7334,177408.2121,634.0,4465
19032,2015,3500000.0,1970,19.0,48,4.0,14.0,108.0,669950.81,181561.0,1808.0,16983
19033,2015,3500000.0,1970,19.0,48,4.0,14.0,108.0,669950.81,181561.0,1808.0,16983
19034,2015,2806000.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19035,2015,2806000.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19036,2015,2670000.0,1970,6.0,34,3.0,6.0,71.0,666829.5,180792.2,2069.0,9397
19037,2015,2670000.0,1970,6.0,34,3.0,6.0,71.0,666829.5,180792.2,2069.0,9397
19038,2015,2700000.0,1990,11.0,28,4.0,1.0,95.0,670072.88,180971.91,1210.0,10467
19039,2015,2700000.0,1990,11.0,28,4.0,1.0,95.0,670072.88,180971.91,1210.0,10467
19040,2015,1594000.0,1970,2.0,11,2.0,3.0,57.0,663367.38,179098.3,1562.0,8531
19041,2015,1594000.0,1970,2.0,11,2.0,3.0,57.0,663367.38,179098.3,1562.0,8531
19042,2015,1150000.0,1970,4.0,4,3.0,1.0,60.0,661297.31,178201.2,1368.0,4634
19043,2015,1150000.0,1970,4.0,4,3.0,1.0,60.0,661297.31,178201.2,1368.0,4634
19044,2015,2900000.0,1960,4.0,19,4.0,2.0,74.0,668768.5,181145.3,1789.0,7837
19045,2015,2900000.0,1960,4.0,19,4.0,2.0,74.0,668768.5,181145.3,1789.0,7837
19046,2015,1445000.0,1970,7.0,9,3.0,6.0,68.0,661869.19,177490.09,512.0,4465
19047,2015,1445000.0,1970,7.0,9,3.0,6.0,68.0,661869.19,177490.09,512.0,4465
19048,2015,820000.0,1930,4.0,11,2.0,-1.0,35.0,664628.19,178603.59,693.0,8531
19049,2015,820000.0,1930,4.0,11,2.0,-1.0,35.0,664628.19,178603.59,693.0,8531
19050,2015,1597000.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19051,2015,1597000.0,2015,6.0,24,2.0,2.0,64.0,668503.7979,183402.5926,4013.0,8053
19052,2015,1597000.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19053,2015,2810787.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19054,2015,2810787.0,2015,6.0,24,2.0,2.0,64.0,668503.7979,183402.5926,4013.0,8053
19055,2015,2810787.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19056,2015,1597000.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19057,2015,1597000.0,2015,6.0,24,2.0,2.0,64.0,668503.7979,183402.5926,4013.0,8053
19058,2015,1597000.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19059,2015,2810787.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19060,2015,2810787.0,2015,6.0,24,2.0,2.0,64.0,668503.7979,183402.5926,4013.0,8053
19061,2015,2810787.0,2015,6.0,24,4.0,7.0,94.0,668503.7979,183402.5926,4013.0,8053
19062,2015,1300000.0,1960,3.0,5,2.0,3.0,49.0,666601.62,179143.8,579.0,9233
19063,2015,1300000.0,1960,3.0,5,2.0,3.0,49.0,666601.62,179143.8,579.0,9233
19064,2015,1300000.0,1960,3.0,5,2.0,3.0,49.0,666601.62,179143.8,579.0,9233
19065,2015,1300000.0,1960,3.0,5,2.0,3.0,49.0,666601.62,179143.8,579.0,9233
19066,2015,2820000.0,2003,4.0,49,4.0,2.0,126.0,670353.88,184136.5,4122.0,11543
19067,2015,2820000.0,2003,4.0,49,4.0,2.0,126.0,670353.88,184136.5,4122.0,11543
19068,2015,2078000.0,1930,3.0,5,2.0,2.0,55.0,666145.88,179232.59,807.0,9233
19069,2015,2078000.0,1930,3.0,5,2.0,2.0,55.0,666145.88,179232.59,807.0,9233
19070,2015,2200000.0,1950,3.0,13,2.0,2.0,33.0,666710.19,179860.09,1223.0,10004
19071,2015,2200000.0,1950,3.0,13,2.0,2.0,33.0,666710.19,179860.09,1223.0,10004
19072,2015,970000.0,1960,5.0,9,3.0,5.0,54.0,660746.37,177202.5084,596.0,4465
19073,2015,970000.0,1960,5.0,9,3.0,5.0,54.0,660746.37,177202.5084,596.0,4465
19074,2015,1000000.0,1950,3.0,1,3.0,2.0,75.0,661010.2472,179493.7795,2685.0,4863
19075,2015,1000000.0,1950,3.0,1,3.0,2.0,75.0,661010.2472,179493.7795,2685.0,4863
19076,2015,1250000.0,1970,7.0,15,4.0,5.0,81.0,661579.62,182395.09,5256.0,6064
19077,2015,1250000.0,1970,7.0,15,4.0,5.0,81.0,661579.62,182395.09,5256.0,6064
19078,2015,2599000.0,1970,7.0,17,4.0,2.0,80.0,669149.88,180747.0,1290.0,9580
19079,2015,2599000.0,1970,7.0,17,4.0,2.0,80.0,669149.88,180747.0,1290.0,9580
19080,2015,1597950.0,2015,6.0,24,2.0,2.0,59.0,668503.7979,183402.5926,4013.0,8053
19081,2015,1597950.0,2015,6.0,24,2.0,2.0,59.0,668503.7979,183402.5926,4013.0,8053
19082,2015,1597950.0,2015,6.0,24,2.0,2.0,59.0,668503.7979,183402.5926,4013.0,8053
19083,2015,1597950.0,2015,6.0,24,2.0,2.0,59.0,668503.7979,183402.5926,4013.0,8053
19084,2015,2200000.0,2016,4.0,11,1.0,1.0,60.0,664818.88,178223.4,272.0,8531
19085,2015,2200000.0,2016,4.0,11,1.0,1.0,60.0,664818.88,178223.4,272.0,8531
19086,2015,1969000.0,2015,6.0,9,4.0,3.0,91.0,661241.7334,177408.2121,634.0,4465
19087,2015,1969000.0,2015,6.0,9,4.0,3.0,91.0,661241.7334,177408.2121,634.0,4465
19088,2015,2780000.0,1949,3.0,5,3.0,2.0,63.0,666133.38,179381.3,952.0,9233
19089,2015,2780000.0,1949,3.0,5,3.0,2.0,63.0,666133.38,179381.3,952.0,9233
19090,2015,2170000.0,1960,5.0,5,2.5,2.0,61.0,666335.0,179619.41,1114.0,9233
19091,2015,2170000.0,1960,5.0,5,2.5,2.0,61.0,666335.0,179619.41,1114.0,9233
19092,2015,2070000.0,1960,4.0,17,2.5,1.0,65.0,669234.62,181370.0,1854.0,9580
19093,2015,2070000.0,1960,4.0,17,2.5,1.0,65.0,669234.62,181370.0,1854.0,9580
19094,2015,5176000.0,1950,4.0,14,4.0,3.0,129.0,665304.38,179697.3,1515.0,10109
19095,2015,5176000.0,1950,4.0,14,4.0,3.0,129.0,665304.38,179697.3,1515.0,10109
19096,2015,1680000.0,1970,5.0,23,3.0,4.0,44.0,669421.6968,185307.2648,5528.0,6642
19097,2015,1680000.0,1970,5.0,23,3.0,4.0,44.0,669421.6968,185307.2648,5528.0,6642
19098,2015,3200000.0,2006,1.0,50,5.0,1.0,101.0,661653.0548,176486.9522,369.0,5284
19099,2015,3200000.0,2006,1.0,50,5.0,1.0,101.0,661653.0548,176486.9522,369.0,5284
19100,2015,1875000.0,1980,8.0,24,3.0,7.0,63.0,668271.62,183467.8,4149.0,8053
19101,2015,1875000.0,1980,8.0,24,3.0,7.0,63.0,668271.62,183467.8,4149.0,8053
19102,2015,1890000.0,1970,4.0,12,4.0,5.0,95.0,662678.38,181267.3,3838.0,5756
19103,2015,1890000.0,1970,4.0,12,4.0,5.0,95.0,662678.38,181267.3,3838.0,5756
19104,2015,3350000.0,1999,7.0,56,5.0,4.0,109.0,669433.19,183861.09,4153.0,11611
19105,2015,3350000.0,1999,7.0,56,5.0,4.0,109.0,669433.19,183861.09,4153.0,11611
19106,2015,1570000.0,1970,4.0,27,3.0,2.0,50.0,664706.12,181363.7,3285.0,8859
19107,2015,1570000.0,1970,4.0,27,3.0,2.0,50.0,664706.12,181363.7,3285.0,8859
19108,2015,1415000.0,1950,4.0,12,2.0,2.0,42.0,662510.19,180874.91,3519.0,5756
19109,2015,1415000.0,1950,4.0,12,2.0,2.0,42.0,662510.19,180874.91,3519.0,5756
19110,2015,4071000.0,2015,3.0,11,4.0,6.0,80.0,664178.8487,178511.5144,748.0,8531
19111,2015,4071000.0,2015,3.0,11,4.0,6.0,80.0,664178.8487,178511.5144,748.0,8531
19112,2015,1600000.0,1950,2.0,5,2.0,1.0,45.0,665725.81,179384.3,1085.0,9233
19113,2015,1600000.0,1950,2.0,5,2.0,1.0,45.0,665725.81,179384.3,1085.0,9233
19114,2015,3550000.0,1960,4.0,17,4.0,5.0,105.0,669051.7142,180890.0652,1457.0,9580
19115,2015,3550000.0,1960,4.0,17,4.0,5.0,105.0,669051.7142,180890.0652,1457.0,9580
19116,2015,4365000.0,1972,8.0,17,5.0,5.0,150.0,669887.12,180901.59,1203.0,9580
19117,2015,4365000.0,1972,8.0,17,5.0,5.0,150.0,669887.12,180901.59,1203.0,9580
19118,2015,1577950.0,2015,6.0,24,2.0,2.0,53.0,668503.7979,183402.5926,4013.0,8053
19119,2015,1577950.0,2015,6.0,24,2.0,2.0,53.0,668503.7979,183402.5926,4013.0,8053
19120,2015,1577950.0,2015,6.0,24,2.0,2.0,53.0,668503.7979,183402.5926,4013.0,8053
19121,2015,1577950.0,2015,6.0,24,2.0,2.0,53.0,668503.7979,183402.5926,4013.0,8053
19122,2015,6630000.0,2016,21.0,41,4.0,21.0,126.0,663144.8795,178295.1126,871.0,7595
19123,2015,6630000.0,2016,21.0,41,4.0,21.0,126.0,663144.8795,178295.1126,871.0,7595
19124,2015,2650000.0,1970,5.0,5,3.0,1.0,69.0,666946.81,179593.5,895.0,9233
19125,2015,2650000.0,1970,5.0,5,3.0,1.0,69.0,666946.81,179593.5,895.0,9233
19126,2015,1496000.0,1937,3.0,11,3.0,-1.0,73.0,664735.69,178349.41,418.0,8531
19127,2015,1496000.0,1937,3.0,11,3.0,-1.0,73.0,664735.69,178349.41,418.0,8531
19128,2015,3430000.0,2003,4.0,49,5.0,2.0,135.0,670353.88,184136.5,4122.0,11543
19129,2015,3430000.0,2003,4.0,49,5.0,2.0,135.0,670353.88,184136.5,4122.0,11543
19130,2015,1310000.0,2012,4.0,18,2.0,1.0,50.0,662764.0898,179607.7978,2237.0,4988
19131,2015,1310000.0,2012,4.0,18,2.0,1.0,50.0,662764.0898,179607.7978,2237.0,4988
19132,2015,2265000.0,2015,6.0,24,3.0,6.0,74.0,668503.7979,183402.5926,4013.0,8053
19133,2015,2265000.0,2015,6.0,24,3.0,6.0,74.0,668503.7979,183402.5926,4013.0,8053
19134,2015,1900000.0,1950,2.0,20,3.0,2.0,60.0,661813.12,179382.0,2324.0,4583
19135,2015,1900000.0,1950,2.0,20,3.0,2.0,60.0,661813.12,179382.0,2324.0,4583
19136,2015,602000.0,1970,3.0,1,3.0,3.0,54.0,660988.5,178823.8,2057.0,4863
19137,2015,602000.0,1970,3.0,1,3.0,3.0,54.0,660988.5,178823.8,2057.0,4863
19138,2015,3685000.0,2001,8.0,56,4.0,0.0,99.0,669468.19,183858.91,4140.0,11611
19139,2015,3685000.0,2001,8.0,56,4.0,0.0,99.0,669468.19,183858.91,4140.0,11611
19140,2015,1760000.0,1981,4.0,27,4.0,1.0,69.0,664672.5,181381.91,3313.0,8859
19141,2015,1760000.0,1981,4.0,27,4.0,1.0,69.0,664672.5,181381.91,3313.0,8859
19142,2015,6200000.0,1970,8.0,17,5.0,4.0,145.0,669818.19,181119.0,1431.0,9580
19143,2015,6200000.0,1970,8.0,17,5.0,4.0,145.0,669818.19,181119.0,1431.0,9580
19144,2015,1920000.0,2015,6.0,9,4.0,2.0,91.0,661241.7334,177408.2121,634.0,4465
19145,2015,1920000.0,2015,6.0,9,4.0,2.0,91.0,661241.7334,177408.2121,634.0,4465
19146,2015,1550000.0,1951,1.0,1,3.0,1.0,89.0,661570.12,179531.09,2543.0,4863
19147,2015,1550000.0,1951,1.0,1,3.0,1.0,89.0,661570.12,179531.09,2543.0,4863
19148,2015,2268540.0,2015,6.0,24,3.0,6.0,74.0,668503.7979,183402.5926,4013.0,8053
19149,2015,2268540.0,2015,6.0,24,3.0,6.0,74.0,668503.7979,183402.5926,4013.0,8053
19150,2015,2268540.0,2015,6.0,24,3.0,6.0,74.0,668503.7979,183402.5926,4013.0,8053
19151,2015,2268540.0,2015,6.0,24,3.0,6.0,74.0,668503.7979,183402.5926,4013.0,8053
19152,2015,6427000.0,2015,7.0,38,6.0,7.0,150.0,669360.9908,180291.3226,791.0,9679
19153,2015,6427000.0,2015,7.0,38,6.0,7.0,150.0,669360.9908,180291.3226,791.0,9679
19154,2015,2090000.0,1960,3.0,11,2.5,3.0,55.0,664722.19,178391.5,462.0,8531
19155,2015,2090000.0,1960,3.0,11,2.5,3.0,55.0,664722.19,178391.5,462.0,8531
19156,2015,750000.0,1950,4.0,20,2.0,3.0,50.0,661832.1575,178929.4592,1889.0,4583
19157,2015,750000.0,1950,4.0,20,2.0,3.0,50.0,661832.1575,178929.4592,1889.0,4583
19158,2015,2870000.0,1934,3.0,11,3.0,2.0,72.0,663787.0,178396.7,763.0,8531
19159,2015,2870000.0,1934,3.0,11,3.0,2.0,72.0,663787.0,178396.7,763.0,8531
19160,2015,3257000.0,1999,6.0,52,5.0,2.0,106.0,670067.88,183078.09,3209.0,10490
19161,2015,3257000.0,1999,6.0,52,5.0,2.0,106.0,670067.88,183078.09,3209.0,10490
19162,2015,1060000.0,1960,3.0,37,4.0,0.0,70.0,660305.88,176448.7,21.0,4341
19163,2015,1060000.0,1960,3.0,37,4.0,0.0,70.0,660305.88,176448.7,21.0,4341
19164,2015,1700000.0,1950,3.0,11,2.0,4.0,60.0,663699.19,178223.59,627.0,8531
19165,2015,1700000.0,1950,3.0,11,2.0,4.0,60.0,663699.19,178223.59,627.0,8531
19166,2015,3400000.0,1970,8.0,17,4.0,6.0,108.0,669911.62,180944.09,1235.0,9580
19167,2015,3400000.0,1970,8.0,17,4.0,6.0,108.0,669911.62,180944.09,1235.0,9580
19168,2015,4200000.0,2023,6.0,25,4.0,2.0,91.0,662494.19,177578.8,398.0,6868
19169,2015,4200000.0,2023,6.0,25,4.0,2.0,91.0,662494.19,177578.8,398.0,6868
19170,2015,2220000.0,1999,4.0,49,4.0,2.0,79.0,670576.0,184062.2,3981.0,11543
19171,2015,2220000.0,1999,4.0,49,4.0,2.0,79.0,670576.0,184062.2,3981.0,11543
19172,2015,1743000.0,1952,2.0,1,4.0,2.0,98.0,661183.62,178811.8,1983.0,4863
19173,2015,1743000.0,1952,2.0,1,4.0,2.0,98.0,661183.62,178811.8,1983.0,4863
19174,2015,2697000.0,2015,8.0,49,4.0,3.0,99.0,670619.3961,184391.883,4280.0,11543
19175,2015,2697000.0,2015,8.0,49,4.0,3.0,99.0,670619.3961,184391.883,4280.0,11543
19176,2015,3427100.0,2012,10.0,10,4.0,1.0,105.0,668726.4048,180012.6229,728.0,9828
19177,2015,3427100.0,2012,10.0,10,4.0,1.0,105.0,668726.4048,180012.6229,728.0,9828
19178,2015,1500000.0,1920,2.0,11,2.0,3.0,50.0,664010.81,178630.2,914.0,8531
19179,2015,1500000.0,1920,2.0,11,2.0,3.0,50.0,664010.81,178630.2,914.0,8531
19180,2015,1025000.0,1970,4.0,30,3.0,3.0,72.0,661729.12,182146.09,4972.0,5407
19181,2015,1025000.0,1970,4.0,30,3.0,3.0,72.0,661729.12,182146.09,4972.0,5407
19182,2015,2660000.0,1950,2.0,5,2.5,1.0,63.0,666310.62,179278.09,798.0,9233
19183,2015,2660000.0,1950,2.0,5,2.5,1.0,63.0,666310.62,179278.09,798.0,9233
19184,2015,2199000.0,2023,6.0,25,3.0,2.0,70.0,662494.19,177578.8,398.0,6868
19185,2015,2199000.0,2023,6.0,25,3.0,2.0,70.0,662494.19,177578.8,398.0,6868
19186,2015,2170000.0,1958,3.0,5,2.0,3.0,50.0,666749.62,179432.09,805.0,9233
19187,2015,2170000.0,1958,3.0,5,2.0,3.0,50.0,666749.62,179432.09,805.0,9233
19188,2015,2000000.0,1962,3.0,41,2.0,3.0,40.0,663731.0,178126.91,525.0,7595
19189,2015,2000000.0,1962,3.0,41,2.0,3.0,40.0,663731.0,178126.91,525.0,7595
19190,2015,4250000.0,2014,9.0,28,5.0,2.0,125.0,669999.4469,181123.063,1377.0,10467
19191,2015,4250000.0,2014,9.0,28,5.0,2.0,125.0,669999.4469,181123.063,1377.0,10467
19192,2015,1830000.0,1980,7.0,26,4.0,1.0,94.0,663253.5,181287.8,3674.0,6953
19193,2015,1830000.0,1980,7.0,26,4.0,1.0,94.0,663253.5,181287.8,3674.0,6953
19194,2015,2900000.0,1960,4.0,7,2.5,2.0,60.0,665629.12,180658.7,2324.0,10649
19195,2015,2900000.0,1960,4.0,7,2.5,2.0,60.0,665629.12,180658.7,2324.0,10649
19196,2015,3200000.0,1960,3.0,7,3.0,2.0,69.0,665839.88,180622.5,2223.0,10649
19197,2015,3200000.0,1960,3.0,7,3.0,2.0,69.0,665839.88,180622.5,2223.0,10649
19198,2015,2125000.0,1935,5.0,29,3.0,1.0,60.0,664138.0,179557.3,1753.0,10726
19199,2015,2125000.0,1935,5.0,29,3.0,1.0,60.0,664138.0,179557.3,1753.0,10726
19200,2015,2470000.0,1999,9.0,52,3.5,2.0,87.0,670021.81,183017.5,3166.0,10490
19201,2015,2470000.0,1999,9.0,52,3.5,2.0,87.0,670021.81,183017.5,3166.0,10490
19202,2015,2650000.0,1999,9.0,49,4.0,3.0,100.0,670447.62,184068.09,4027.0,11543
19203,2015,2650000.0,1999,9.0,49,4.0,3.0,100.0,670447.62,184068.09,4027.0,11543
19204,2015,2830000.0,1970,5.0,34,3.0,4.0,70.0,666716.12,180892.59,2201.0,9397
19205,2015,2830000.0,1970,5.0,34,3.0,4.0,70.0,666716.12,180892.59,2201.0,9397
19206,2015,6750000.0,1989,6.0,17,5.0,5.0,172.0,669597.38,181328.3,1699.0,9580
19207,2015,6750000.0,1989,6.0,17,5.0,5.0,172.0,669597.38,181328.3,1699.0,9580
19208,2015,1300000.0,1970,7.0,12,3.0,5.0,54.0,662536.81,181183.91,3803.0,5756
19209,2015,1300000.0,1970,7.0,12,3.0,5.0,54.0,662536.81,181183.91,3803.0,5756
19210,2015,3140000.0,1950,3.0,14,3.0,0.0,75.0,665496.62,179830.3,1580.0,10109
19211,2015,3140000.0,1950,3.0,14,3.0,0.0,75.0,665496.62,179830.3,1580.0,10109
19212,2015,3300000.0,1970,10.0,17,4.0,9.0,102.0,669001.81,181375.91,1933.0,9580
19213,2015,3300000.0,1970,10.0,17,4.0,9.0,102.0,669001.81,181375.91,1933.0,9580
19214,2015,1599000.0,1970,6.0,34,4.0,6.0,88.0,666853.38,180787.59,2057.0,9397
19215,2015,1599000.0,1970,6.0,34,4.0,6.0,88.0,666853.38,180787.59,2057.0,9397
19216,2015,1560000.0,1950,4.0,11,2.0,1.0,42.0,663258.62,178811.91,1325.0,8531
19217,2015,1560000.0,1950,4.0,11,2.0,1.0,42.0,663258.62,178811.91,1325.0,8531
19218,2015,3330000.0,1937,4.0,6,4.0,3.0,79.0,664674.88,179354.91,1390.0,8860
19219,2015,3330000.0,1937,4.0,6,4.0,3.0,79.0,664674.88,179354.91,1390.0,8860
19220,2015,2680000.0,2007,9.0,6,2.0,3.0,50.0,665114.8562,178462.7471,405.0,8860
19221,2015,2680000.0,2007,9.0,6,2.0,3.0,50.0,665114.8562,178462.7471,405.0,8860
19222,2015,1650000.0,1980,8.0,24,3.0,3.0,63.0,668276.38,183521.5,4198.0,8053
19223,2015,1650000.0,1980,8.0,24,3.0,3.0,63.0,668276.38,183521.5,4198.0,8053
19224,2015,17120000.0,1993,16.0,35,3.0,3.0,173.0,664364.6555,177934.2661,142.0,6445
19225,2015,17120000.0,1993,16.0,35,3.0,3.0,173.0,664364.6555,177934.2661,142.0,6445
19226,2015,3600000.0,1970,2.0,25,3.0,1.0,92.0,662639.62,177395.09,178.0,6868
19227,2015,3600000.0,1970,2.0,25,3.0,1.0,92.0,662639.62,177395.09,178.0,6868
19228,2015,2293000.0,1958,3.0,7,4.0,0.0,72.0,665730.88,180597.2,2233.0,10649
19229,2015,2293000.0,1958,3.0,7,4.0,0.0,72.0,665730.88,180597.2,2233.0,10649
19230,2015,2450000.0,2007,6.0,3,2.0,1.0,100.0,662608.1904,178535.6721,1269.0,7827
19231,2015,2450000.0,2007,6.0,3,2.0,1.0,100.0,662608.1904,178535.6721,1269.0,7827
19232,2015,3850000.0,2010,23.0,14,3.0,13.0,81.0,665496.664,180028.0674,1768.0,10109
19233,2015,3850000.0,2010,23.0,14,3.0,13.0,81.0,665496.664,180028.0674,1768.0,10109
19234,2015,1647000.0,1970,2.0,26,3.0,2.0,54.0,663367.7487,181555.4934,3892.0,6953
19235,2015,1647000.0,1970,2.0,26,3.0,2.0,54.0,663367.7487,181555.4934,3892.0,6953
19236,2015,2850000.0,1950,4.0,14,3.0,2.0,71.0,665064.62,179624.59,1522.0,10109
19237,2015,2850000.0,1950,4.0,14,3.0,2.0,71.0,665064.62,179624.59,1522.0,10109
19238,2015,2350000.0,1960,6.0,6,2.0,1.0,44.0,665671.19,178788.41,537.0,8860
19239,2015,2350000.0,1960,6.0,6,2.0,1.0,44.0,665671.19,178788.41,537.0,8860
